,latitude,longitude,color,most similar,type
4499,21.1,9.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4500,21.1,9.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4501,21.1,9.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4502,21.1,9.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4503,21.1,9.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4504,21.1,9.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4505,21.1,9.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4506,21.1,9.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4507,21.1,10.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4508,21.1,10.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4509,21.1,10.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4510,21.1,10.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4511,21.1,10.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4512,21.1,10.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4513,21.1,10.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4514,21.1,10.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4515,21.1,10.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4516,21.1,10.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4517,21.1,11.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4518,21.1,11.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4519,21.1,11.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4520,21.1,11.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4521,21.1,11.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4522,21.1,11.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4523,21.1,11.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4524,21.1,11.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4525,21.1,11.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4526,21.1,11.9,"(252, 250, 245)","(255, 255, 255)",HYPER ARID
4527,21.1,12.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4528,21.1,12.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4529,21.1,12.2,"(251, 250, 247)","(255, 255, 255)",HYPER ARID
4530,21.1,12.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4531,21.1,12.4,"(247, 245, 241)","(255, 255, 255)",HYPER ARID
4532,21.2,-8.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4533,21.2,-8.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4534,21.2,-7.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4535,21.2,-7.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4536,21.2,-7.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4537,21.2,-7.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4538,21.2,-7.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4539,21.2,-7.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4540,21.2,-7.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4541,21.2,-7.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4542,21.2,-7.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4543,21.2,-7.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4544,21.2,-6.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4545,21.2,-6.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4546,21.2,-6.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4547,21.2,-6.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4548,21.2,-6.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4549,21.2,-6.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4550,21.2,-6.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4551,21.2,-6.2,"(249, 247, 246)","(255, 255, 255)",HYPER ARID
4552,21.2,-6.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4553,21.2,-6.0,"(219, 218, 216)","(255, 245, 208)",ARID
4554,21.2,-5.9,"(189, 188, 186)","(168, 253, 227)",SUB HUMID
4555,21.2,-5.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4556,21.2,-5.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4557,21.2,-5.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4558,21.2,-5.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4559,21.2,-5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4560,21.2,-5.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4561,21.2,-5.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4562,21.2,-5.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4563,21.2,-5.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4564,21.2,-4.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4565,21.2,-4.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4566,21.2,-4.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4567,21.2,-4.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4568,21.2,-4.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4569,21.2,-4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4570,21.2,-4.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4571,21.2,-4.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4572,21.2,-4.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4573,21.2,-4.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4574,21.2,-3.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4575,21.2,-3.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4576,21.2,-3.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4577,21.2,-3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4578,21.2,-3.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4579,21.2,-3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4580,21.2,-3.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4581,21.2,-3.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4582,21.2,-3.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4583,21.2,-3.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4584,21.2,-2.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4585,21.2,-2.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4586,21.2,-2.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4587,21.2,-2.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4588,21.2,-2.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4589,21.2,-2.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4590,21.2,-2.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4591,21.2,-2.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4592,21.2,-2.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4593,21.2,-2.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4594,21.2,-1.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4595,21.2,-1.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4596,21.2,-1.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4597,21.2,-1.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4598,21.2,-1.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4599,21.2,-1.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4600,21.2,-1.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4601,21.2,-1.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4602,21.2,-1.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4603,21.2,-1.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4604,21.2,-0.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4605,21.2,-0.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4606,21.2,-0.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4607,21.2,-0.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4608,21.2,-0.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4609,21.2,-0.4,"(250, 249, 248)","(255, 255, 255)",HYPER ARID
4610,21.2,-0.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4611,21.2,-0.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4612,21.2,-0.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4613,21.2,0.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4614,21.2,0.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4615,21.2,0.2,"(250, 250, 248)","(255, 255, 255)",HYPER ARID
4616,21.2,0.3,"(250, 250, 248)","(255, 255, 255)",HYPER ARID
4617,21.2,0.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4618,21.2,0.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4619,21.2,0.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4620,21.2,0.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4621,21.2,0.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4622,21.2,0.9,"(251, 250, 246)","(255, 255, 255)",HYPER ARID
4623,21.2,1.0,"(246, 250, 248)","(255, 255, 255)",HYPER ARID
4624,21.2,1.1,"(228, 234, 238)","(255, 255, 255)",HYPER ARID
4625,21.2,1.2,"(115, 131, 157)","(88, 211, 150)",HUMID
4626,21.2,1.3,"(111, 128, 149)","(88, 211, 150)",HUMID
4627,21.2,1.4,"(234, 242, 244)","(255, 255, 255)",HYPER ARID
4628,21.2,1.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4629,21.2,1.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4630,21.2,1.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4631,21.2,1.8,"(250, 250, 248)","(255, 255, 255)",HYPER ARID
4632,21.2,1.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4633,21.2,2.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4634,21.2,2.1,"(245, 242, 243)","(255, 255, 255)",HYPER ARID
4635,21.2,2.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4636,21.2,2.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4637,21.2,2.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4638,21.2,2.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4639,21.2,2.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4640,21.2,2.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4641,21.2,2.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4642,21.2,2.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4643,21.2,3.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4644,21.2,3.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4645,21.2,3.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4646,21.2,3.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4647,21.2,3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4648,21.2,3.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4649,21.2,3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4650,21.2,3.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4651,21.2,3.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4652,21.2,3.9,"(245, 242, 243)","(255, 255, 255)",HYPER ARID
4653,21.2,4.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4654,21.2,4.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4655,21.2,4.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4656,21.2,4.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4657,21.2,4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4658,21.2,4.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4659,21.2,4.6,"(245, 242, 243)","(255, 255, 255)",HYPER ARID
4660,21.2,4.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4661,21.2,4.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4662,21.2,4.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4663,21.2,5.0,"(249, 247, 246)","(255, 255, 255)",HYPER ARID
4664,21.2,5.1,"(246, 242, 243)","(255, 255, 255)",HYPER ARID
4665,21.2,5.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4666,21.2,5.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4667,21.2,5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4668,21.2,5.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4669,21.2,5.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4670,21.2,5.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4671,21.2,5.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4672,21.2,5.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4673,21.2,6.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4674,21.2,6.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4675,21.2,6.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4676,21.2,6.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4677,21.2,6.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4678,21.2,6.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4679,21.2,6.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4680,21.2,6.7,"(248, 250, 248)","(255, 255, 255)",HYPER ARID
4681,21.2,6.8,"(249, 250, 248)","(255, 255, 255)",HYPER ARID
4682,21.2,6.9,"(251, 250, 246)","(255, 255, 255)",HYPER ARID
4683,21.2,7.0,"(251, 247, 241)","(255, 255, 255)",HYPER ARID
4684,21.2,7.1,"(251, 248, 244)","(255, 255, 255)",HYPER ARID
4685,21.2,7.2,"(250, 250, 246)","(255, 255, 255)",HYPER ARID
4686,21.2,7.3,"(248, 250, 248)","(255, 255, 255)",HYPER ARID
4687,21.2,7.4,"(245, 250, 248)","(255, 255, 255)",HYPER ARID
4688,21.2,7.5,"(190, 200, 217)","(168, 253, 227)",SUB HUMID
4689,21.2,7.6,"(121, 139, 163)","(88, 211, 150)",HUMID
4690,21.2,7.7,"(90, 113, 140)","(88, 211, 150)",HUMID
4691,21.2,7.8,"(129, 147, 176)","(88, 211, 150)",HUMID
4692,21.2,7.9,"(196, 210, 228)","(168, 253, 227)",SUB HUMID
4693,21.2,8.0,"(238, 247, 248)","(255, 255, 255)",HYPER ARID
4694,21.2,8.1,"(246, 250, 247)","(255, 255, 255)",HYPER ARID
4695,21.2,8.2,"(246, 250, 246)","(255, 255, 255)",HYPER ARID
4696,21.2,8.3,"(248, 250, 246)","(255, 255, 255)",HYPER ARID
4697,21.2,8.4,"(250, 250, 244)","(255, 255, 255)",HYPER ARID
4698,21.2,8.5,"(251, 249, 244)","(255, 255, 255)",HYPER ARID
4699,21.2,8.6,"(251, 248, 246)","(255, 255, 255)",HYPER ARID
4700,21.2,8.7,"(250, 248, 247)","(255, 255, 255)",HYPER ARID
4701,21.2,8.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4702,21.2,8.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4703,21.2,9.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4704,21.2,9.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4705,21.2,9.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4706,21.2,9.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4707,21.2,9.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4708,21.2,9.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4709,21.2,9.6,"(252, 250, 248)","(255, 255, 255)",HYPER ARID
4710,21.2,9.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4711,21.2,9.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4712,21.2,9.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4713,21.2,10.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4714,21.2,10.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4715,21.2,10.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4716,21.2,10.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4717,21.2,10.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4718,21.2,10.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4719,21.2,10.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4720,21.2,10.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4721,21.2,10.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4722,21.2,10.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4723,21.2,11.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4724,21.2,11.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4725,21.2,11.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4726,21.2,11.3,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4727,21.2,11.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4728,21.2,11.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4729,21.2,11.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4730,21.2,11.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4731,21.2,11.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4732,21.2,11.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4733,21.2,12.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4734,21.2,12.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4735,21.2,12.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4736,21.2,12.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4737,21.2,12.4,"(247, 245, 241)","(255, 255, 255)",HYPER ARID
4738,21.3,-8.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4739,21.3,-8.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4740,21.3,-7.9,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4741,21.3,-7.8,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4742,21.3,-7.7,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4743,21.3,-7.6,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4744,21.3,-7.5,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4745,21.3,-7.4,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4746,21.3,-7.3,"(249, 245, 240)","(255, 255, 255)",HYPER ARID
4747,21.3,-7.2,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4748,21.3,-7.1,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4749,21.3,-7.0,"(253, 250, 241)","(255, 255, 255)",HYPER ARID
4750,21.3,-6.9,"(253, 251, 245)","(255, 255, 255)",HYPER ARID
4751,21.3,-6.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4752,21.3,-6.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4753,21.3,-6.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4754,21.3,-6.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4755,21.3,-6.4,"(250, 249, 247)","(255, 255, 255)",HYPER ARID
4756,21.3,-6.3,"(249, 248, 246)","(255, 255, 255)",HYPER ARID
4757,21.3,-6.2,"(247, 244, 245)","(255, 255, 255)",HYPER ARID
4758,21.3,-6.1,"(250, 249, 247)","(255, 255, 255)",HYPER ARID
4759,21.3,-6.0,"(185, 184, 182)","(168, 253, 227)",SUB HUMID
4760,21.3,-5.9,"(231, 231, 229)","(255, 245, 208)",ARID
4761,21.3,-5.8,"(249, 248, 246)","(255, 255, 255)",HYPER ARID
4762,21.3,-5.7,"(245, 244, 242)","(255, 255, 255)",HYPER ARID
4763,21.3,-5.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4764,21.3,-5.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4765,21.3,-5.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4766,21.3,-5.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4767,21.3,-5.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4768,21.3,-5.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4769,21.3,-5.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4770,21.3,-4.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4771,21.3,-4.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4772,21.3,-4.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4773,21.3,-4.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4774,21.3,-4.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4775,21.3,-4.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4776,21.3,-4.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4777,21.3,-4.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4778,21.3,-4.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4779,21.3,-4.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4780,21.3,-3.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4781,21.3,-3.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4782,21.3,-3.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4783,21.3,-3.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4784,21.3,-3.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4785,21.3,-3.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4786,21.3,-3.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4787,21.3,-3.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4788,21.3,-3.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4789,21.3,-3.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4790,21.3,-2.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4791,21.3,-2.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4792,21.3,-2.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4793,21.3,-2.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4794,21.3,-2.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4795,21.3,-2.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4796,21.3,-2.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4797,21.3,-2.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4798,21.3,-2.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4799,21.3,-2.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4800,21.3,-1.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4801,21.3,-1.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4802,21.3,-1.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4803,21.3,-1.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4804,21.3,-1.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4805,21.3,-1.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4806,21.3,-1.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4807,21.3,-1.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4808,21.3,-1.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4809,21.3,-1.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4810,21.3,-0.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4811,21.3,-0.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4812,21.3,-0.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4813,21.3,-0.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4814,21.3,-0.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4815,21.3,-0.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4816,21.3,-0.3,"(244, 239, 242)","(255, 255, 255)",HYPER ARID
4817,21.3,-0.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4818,21.3,-0.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4819,21.3,0.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4820,21.3,0.1,"(250, 250, 248)","(255, 255, 255)",HYPER ARID
4821,21.3,0.2,"(248, 250, 247)","(255, 255, 255)",HYPER ARID
4822,21.3,0.3,"(250, 250, 246)","(255, 255, 255)",HYPER ARID
4823,21.3,0.4,"(251, 250, 245)","(255, 255, 255)",HYPER ARID
4824,21.3,0.5,"(251, 247, 243)","(255, 255, 255)",HYPER ARID
4825,21.3,0.6,"(250, 247, 244)","(255, 255, 255)",HYPER ARID
4826,21.3,0.7,"(248, 246, 245)","(255, 255, 255)",HYPER ARID
4827,21.3,0.8,"(248, 248, 248)","(255, 255, 255)",HYPER ARID
4828,21.3,0.9,"(242, 245, 245)","(255, 255, 255)",HYPER ARID
4829,21.3,1.0,"(220, 232, 239)","(255, 255, 255)",HYPER ARID
4830,21.3,1.1,"(164, 180, 198)","(168, 253, 227)",SUB HUMID
4831,21.3,1.2,"(102, 119, 143)","(88, 211, 150)",HUMID
4832,21.3,1.3,"(131, 146, 162)","(88, 211, 150)",HUMID
4833,21.3,1.4,"(243, 249, 248)","(255, 255, 255)",HYPER ARID
4834,21.3,1.5,"(250, 250, 248)","(255, 255, 255)",HYPER ARID
4835,21.3,1.6,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4836,21.3,1.7,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4837,21.3,1.8,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4838,21.3,1.9,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4839,21.3,2.0,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4840,21.3,2.1,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4841,21.3,2.2,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4842,21.3,2.3,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4843,21.3,2.4,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
4844,21.3,2.5,"(251, 250, 248)","(255, 255, 255)",HYPER ARID
